Age,AvgInteract,StdyHour,BffTime,HobbyHour,SleepHour,Gender,AcademicLevel
20,38,16,6,10,9,Male,Degree
22,47,13,5,3,9,Female,Degree
23,33,9,6,6,7,Female,Degree
27,19,8,6,8,4,Female,Degree
24,32,4,6,7,3,Male,Degree
21,27,7,6,4,6,Male,Degree
28,41,9,6,6,6,Male,Degree
25,3,12,5,5,9,Male,Degree
21,19,13,4,6,6,Female,Degree
26,28,16,5,7,7,Female,Degree
25,32,10,5,8,4,Female,Degree
18,16,10,6,6,6,Male,Pre-U
17,19,10,6,7,7,Female,Pre-U
20,28,10,6,7,6,Female,Pre-U
21,4,9,6,5,7,Female,Degree
19,35,10,4,7,4,Female,Degree
31,49,15,6,9,6,Female,Degree
26,17,14,4,7,10,Male,Degree
26,39,10,5,9,10,Male,Degree
32,32,4,5,8,7,Female,Degree
17,19,11,5,4,6,Female,Degree
25,34,11,6,6,9,Female,High school
17,43,12,6,5,9,Female,Pre-U
24,28,8,7,6,3,Male,High school
25,31,13,5,9,5,Male,Pre-U
25,35,6,5,8,5,Female,High school
23,29,8,6,6,8,Female,Degree
23,37,13,5,6,10,Male,Degree
31,32,10,5,9,4,Male,Degree
19,45,12,6,4,7,Male,Pre-U
21,19,11,6,10,7,Male,Pre-U
23,25,7,5,6,6,Male,Degree
24,15,7,6,8,8,Female,Degree
24,31,10,6,10,3,Female,Degree
29,31,11,6,7,5,Female,Pre-U
19,9,9,7,8,6,Female,Degree
25,26,13,3,5,8,Female,Degree
19,34,13,5,7,8,Female,Degree
24,26,10,7,4,6,Male,Degree
23,29,14,6,7,8,Female,Degree
29,24,3,7,7,8,Male,Degree
17,21,11,7,7,5,Female,High school
17,25,12,6,3,7,Female,Degree
33,24,7,6,4,10,Male,Degree
28,18,6,5,5,7,Male,Degree
21,21,10,5,8,7,Female,High school
23,30,7,6,8,8,Female,Pre-U
26,32,9,4,7,4,Male,Degree
33,28,15,6,8,4,Female,Degree
23,17,16,5,8,5,Female,Degree
23,33,12,5,6,6,Female,Degree
25,38,11,4,6,6,Male,High school
25,34,12,6,8,8,Male,Degree
32,32,11,5,10,4,Female,Degree
23,35,11,5,6,5,Male,Degree
22,36,7,6,9,7,Male,Degree
18,32,15,5,6,7,Male,Degree
29,31,10,6,10,6,Female,Degree
25,27,3,5,4,5,Male,Degree
27,39,9,7,6,10,Female,Degree
22,17,10,5,6,9,Female,Degree
22,44,16,5,6,8,Male,Degree
18,36,14,6,5,5,Female,Degree
18,46,10,5,9,8,Female,Degree
27,32,11,5,9,6,Male,High school
30,25,12,4,8,3,Female,Degree
23,16,11,6,5,6,Female,Degree
20,34,9,5,7,4,Female,Degree
21,22,11,6,3,10,Male,Degree
25,26,16,5,7,5,Female,Degree
21,41,13,4,5,5,Male,High school
26,26,7,3,9,5,Female,Degree
23,32,9,6,10,8,Male,Degree
22,36,11,5,7,5,Female,Degree
20,50,13,5,7,6,Male,High school
17,19,11,5,7,5,Male,Pre-U
22,29,6,7,5,8,Male,Degree
39,28,10,7,8,6,Male,Degree
20,50,11,6,10,7,Male,Degree
20,33,11,6,7,3,Male,Degree
23,18,11,5,7,9,Female,Degree
24,38,10,4,6,8,Female,High school
21,47,7,7,6,6,Female,Degree
18,36,9,5,10,3,Male,High school
21,19,6,6,6,9,Male,Degree
22,26,9,5,7,4,Female,Degree
36,33,11,5,8,6,Female,Degree
20,21,10,6,9,6,Male,Degree
19,38,9,7,7,5,Female,Degree
25,40,14,6,5,6,Male,Pre-U
22,22,6,5,4,6,Female,Degree
21,7,7,6,7,8,Female,Postgraduates
25,40,11,4,3,3,Female,Degree
28,23,10,6,8,9,Female,Pre-U
21,35,8,6,6,7,Female,Pre-U
18,50,9,5,6,7,Female,Degree
25,39,11,6,3,7,Male,Degree
33,32,5,5,5,5,Female,Pre-U
25,19,8,6,8,6,Female,Degree
24,35,9,6,4,8,Female,Degree
25,29,12,6,9,8,Female,Degree
21,38,16,4,5,7,Male,High school
29,48,5,6,9,7,Female,High school
17,24,6,4,7,7,Male,Degree
31,38,8,6,7,9,Female,High school
29,31,6,6,4,7,Male,Degree
25,12,6,4,6,6,Female,Degree
25,28,11,4,8,7,Male,Degree
17,17,8,5,4,6,Male,Degree
17,34,7,5,6,6,Female,Degree
24,19,8,8,2,10,Female,Degree
19,29,8,7,6,4,Male,Pre-U
21,9,10,4,10,5,Male,Degree
33,24,10,4,9,8,Male,Degree
26,31,15,4,5,4,Male,Degree
21,48,12,6,7,5,Female,Degree
27,32,6,6,5,8,Female,Degree
20,34,8,5,6,8,Male,Degree
35,30,4,5,9,4,Female,High school
27,29,8,5,7,7,Male,High school
27,17,9,6,7,4,Male,High school
28,33,16,6,5,8,Male,Degree
25,37,8,5,7,6,Male,Postgraduates
25,17,3,6,6,6,Male,High school
21,27,10,7,10,6,Female,Degree
18,33,8,6,8,9,Female,Degree
17,37,11,6,4,5,Male,Degree
30,11,8,5,7,8,Male,Degree
26,37,10,6,5,6,Male,Degree
26,21,11,6,5,7,Female,Degree
23,38,12,7,7,8,Male,Degree
33,30,5,6,5,10,Female,Degree
32,32,10,6,5,4,Male,Pre-U
27,21,12,4,7,7,Male,Degree
28,42,14,7,6,6,Female,Degree
27,30,8,6,6,10,Male,Pre-U
21,31,12,6,8,5,Female,Pre-U
26,33,9,6,10,8,Female,Degree
36,28,8,6,5,3,Male,Degree
31,34,11,4,10,6,Male,Degree
25,20,10,5,8,6,Female,Degree
31,32,8,4,8,7,Female,Degree
30,17,11,5,4,6,Male,High school
17,33,4,7,7,9,Male,Degree
17,18,6,7,2,4,Female,Degree
19,25,4,3,6,8,Male,Degree
23,21,13,5,4,4,Male,Degree
24,27,13,6,10,9,Female,Degree
17,9,10,6,6,6,Male,Degree
22,36,11,6,9,10,Female,Degree
25,37,9,5,5,5,Female,Degree
19,24,10,6,9,9,Male,Degree
21,25,9,4,9,6,Male,Degree
28,17,9,7,7,6,Female,Degree
28,37,9,6,7,7,Male,Pre-U
20,40,15,4,2,3,Male,Degree
23,35,12,5,9,4,Female,Degree
18,22,4,5,5,9,Male,High school
27,36,10,5,1,3,Female,Degree
26,32,2,6,9,8,Female,Degree
19,37,8,4,5,3,Male,Pre-U
21,11,6,5,8,5,Male,Degree
19,22,14,5,6,6,Female,Degree
27,38,7,5,5,6,Female,Degree
27,22,9,6,7,6,Female,Degree
18,35,7,6,9,9,Female,Degree
27,32,8,7,7,10,Male,Degree
29,18,10,7,5,10,Female,Degree
30,24,12,5,7,8,Male,High school
26,25,11,7,6,10,Male,Degree
23,31,10,5,8,5,Male,Degree
26,46,7,6,7,7,Male,Degree
17,36,13,3,7,7,Female,Degree
25,17,5,5,5,7,Female,Degree
32,25,9,6,7,6,Male,Degree
23,28,7,7,9,5,Male,Degree
31,26,14,5,8,6,Male,Degree
20,19,6,5,9,10,Male,Degree
22,28,4,6,5,6,Female,Degree
29,25,13,7,7,6,Female,Degree
22,37,8,5,5,5,Female,Degree
25,25,6,7,7,8,Male,Degree
21,35,6,6,5,8,Male,Degree
31,30,15,5,2,6,Female,Degree
22,38,9,5,7,8,Male,Degree
18,25,4,5,6,7,Female,Degree
25,32,8,5,7,9,Male,Degree
33,33,5,5,4,6,Female,High school
24,26,11,5,10,9,Female,Degree
24,44,14,6,8,8,Male,Degree
27,14,5,7,8,3,Female,Degree
26,37,9,6,7,5,Male,Pre-U
24,30,5,7,6,7,Male,High school
17,33,13,7,10,5,Female,High school
20,36,11,6,6,7,Female,Degree
17,36,16,4,7,10,Male,High school
21,21,7,6,8,5,Male,Degree
17,29,11,6,3,6,Male,Degree
28,13,14,6,8,5,Female,Degree
30,23,14,5,9,7,Female,High school
21,12,13,9,5,8,Female,High school
26,27,16,4,9,7,Male,Pre-U
23,26,8,6,8,5,Female,Degree
32,33,14,6,6,6,Female,Degree
18,18,12,6,7,7,Female,Degree
23,27,14,4,9,9,Male,Degree
24,28,10,6,6,6,Female,Degree
28,22,10,6,5,9,Female,High school
34,27,10,7,7,8,Male,Degree
22,28,8,7,7,6,Female,Postgraduates
25,47,9,5,8,7,Female,Pre-U
19,25,5,5,9,7,Male,Degree
24,45,9,7,10,5,Male,Degree
24,29,16,6,6,7,Male,High school
25,42,11,6,7,4,Male,Degree
32,42,11,6,8,3,Male,High school
24,37,8,5,6,4,Female,High school
21,39,5,5,3,4,Male,Degree
25,24,11,5,7,6,Male,Degree
22,25,4,5,10,5,Male,Degree
25,28,13,5,4,4,Female,Degree
18,27,6,5,5,6,Female,Degree
23,19,7,6,6,3,Female,High school
26,29,7,7,6,7,Male,Degree
24,50,6,5,6,4,Male,Degree
17,23,9,6,8,5,Female,Degree
17,38,7,5,5,10,Female,Degree
27,27,4,5,9,4,Male,Degree
20,22,12,6,6,7,Male,Degree
20,32,10,6,7,6,Female,Degree
26,27,8,6,9,7,Male,Degree
23,28,9,5,7,10,Male,Degree
23,28,6,8,10,7,Male,Degree
28,50,10,4,8,6,Male,Degree
18,36,10,7,7,7,Male,Degree
31,32,13,5,4,7,Male,Degree
21,13,11,7,7,7,Male,High school
27,32,9,6,6,9,Female,Pre-U
26,34,8,6,9,7,Female,Degree
22,20,9,7,3,5,Male,Pre-U
26,20,16,5,6,8,Male,Degree
32,43,13,4,6,8,Female,Degree
20,33,11,6,9,5,Male,High school
19,30,8,7,9,5,Female,Degree
21,27,8,4,6,6,Male,Degree
29,50,13,6,8,6,Male,High school
22,38,14,7,5,5,Female,High school
25,24,13,7,7,8,Female,Degree
31,19,7,5,3,9,Male,High school
28,23,10,5,7,9,Female,Degree
26,33,6,6,9,8,Male,Degree
31,48,12,6,8,7,Male,Degree
20,21,13,4,6,9,Male,Degree
23,24,9,9,3,7,Male,Degree
27,20,9,7,6,4,Female,Degree
20,12,13,6,2,7,Female,Pre-U
22,7,12,6,8,4,Female,Pre-U
29,30,13,5,7,7,Male,Pre-U
26,38,9,4,6,4,Male,Degree
22,36,13,7,6,7,Female,Degree
22,33,10,6,8,6,Female,Degree
28,30,11,4,6,4,Male,Degree
17,31,10,7,3,6,Female,Degree
22,23,8,5,10,7,Female,High school
19,30,10,7,10,5,Female,Degree
32,32,4,4,2,3,Male,Degree
28,19,7,6,4,7,Male,Degree
31,33,9,5,8,8,Female,Pre-U
19,22,7,6,6,10,Female,Degree
22,29,4,5,7,7,Female,Degree
30,28,6,6,5,7,Female,Degree
22,29,4,6,8,8,Female,Degree
25,24,6,4,6,7,Male,High school
22,37,10,7,9,9,Female,Degree
28,35,11,6,6,9,Male,Pre-U
23,31,14,4,6,7,Female,Degree
23,11,4,6,5,5,Female,Degree
23,37,11,6,8,5,Male,Degree
25,33,11,5,7,5,Male,Degree
22,12,10,6,8,9,Female,Degree
17,26,9,7,8,5,Female,Degree
23,39,6,6,10,5,Male,High school
21,45,14,7,3,8,Male,Degree
29,19,14,6,5,6,Female,Degree
28,32,8,7,5,5,Male,Degree
20,22,10,4,6,5,Male,Degree
24,31,5,6,7,7,Female,Degree
31,21,9,8,7,6,Female,Degree
22,27,7,6,8,7,Female,Pre-U
28,38,12,7,8,7,Male,High school
22,22,11,5,9,7,Male,Degree
29,25,11,7,8,5,Female,Degree
23,35,13,5,5,5,Female,Degree
26,11,10,7,6,8,Female,High school
25,29,10,6,6,9,Female,High school
17,16,11,6,7,7,Male,Degree
22,21,10,6,7,3,Male,Degree
24,22,14,6,9,6,Male,Degree
19,13,13,5,4,7,Female,Degree
27,36,7,4,5,7,Female,Degree
28,33,11,7,3,7,Male,High school
29,31,6,5,7,9,Male,Degree
18,24,12,5,8,10,Male,Degree
17,22,7,3,6,4,Male,Degree
19,30,10,7,8,6,Male,Degree
26,32,12,7,2,5,Male,Degree
21,22,3,6,8,5,Male,High school
27,1,8,4,6,7,Male,Pre-U
23,32,11,5,6,5,Female,Degree
21,38,8,6,8,3,Female,Pre-U
17,13,12,6,9,9,Female,Degree
20,50,9,6,6,7,Female,Pre-U
27,35,11,6,8,9,Male,Degree
20,25,8,4,6,6,Male,Degree
24,25,9,6,9,9,Female,Degree
22,23,8,5,7,5,Male,Degree
21,38,16,4,9,9,Female,High school
27,20,10,5,8,7,Male,Degree
30,27,7,7,5,10,Male,Degree
17,24,5,7,5,9,Male,Degree
28,7,11,4,8,10,Male,Pre-U
27,29,14,5,8,8,Female,High school
32,35,10,5,3,6,Male,Postgraduates
22,37,7,7,5,5,Male,Degree
28,50,14,5,6,8,Female,Degree
30,29,8,6,3,7,Male,Degree
28,25,8,6,9,4,Male,Degree
19,31,10,6,5,7,Female,Degree
25,44,7,5,9,9,Male,Degree
30,45,8,7,6,4,Male,Pre-U
17,36,10,6,4,4,Female,Postgraduates
28,26,10,4,7,8,Male,High school
28,22,9,7,6,5,Male,Degree
17,13,8,5,5,8,Female,Degree
22,25,8,6,5,6,Female,Degree
17,27,16,7,6,7,Male,High school
28,26,10,5,10,6,Male,Postgraduates
33,34,7,6,9,7,Male,Degree
27,40,6,5,8,3,Female,Degree
23,29,8,6,6,3,Male,Degree
30,36,10,7,8,6,Male,High school
22,25,11,6,5,4,Female,Degree
17,42,9,6,6,5,Female,Degree
20,42,10,6,4,6,Female,Degree
31,46,10,5,6,8,Male,Degree
29,19,2,6,7,10,Male,Degree
27,15,8,5,10,7,Male,Degree
24,17,8,6,9,8,Male,Degree
29,15,9,4,5,9,Female,High school
21,40,6,7,9,6,Female,Degree
22,38,8,4,7,8,Female,Degree
21,33,8,6,4,3,Male,High school
24,18,11,7,7,7,Male,High school
31,41,8,6,7,5,Male,Degree
26,22,12,6,6,7,Male,Degree
17,39,9,7,7,6,Male,Degree
21,25,12,5,7,8,Male,Degree
22,31,14,5,8,4,Male,Degree
22,11,11,5,8,6,Male,Degree
29,21,8,6,10,6,Female,Degree
21,45,6,5,6,7,Female,High school
17,9,8,6,7,4,Female,Degree
25,25,11,6,10,5,Male,Degree
23,24,6,8,7,8,Male,High school
22,25,7,6,5,7,Male,Degree
20,29,9,5,5,6,Female,Degree
30,39,4,7,5,5,Female,High school
27,17,7,6,1,9,Female,Degree
28,31,9,6,8,6,Male,Degree
22,24,12,4,7,8,Female,Degree
17,42,7,5,7,6,Female,Degree
32,25,10,6,3,7,Female,Degree
18,40,8,5,3,6,Female,Degree
24,14,11,6,4,5,Female,Pre-U
24,25,6,7,5,5,Male,Degree
27,39,11,7,8,9,Female,Degree
28,25,6,6,3,8,Female,Degree
31,31,12,7,5,5,Male,Degree
32,5,10,4,7,8,Female,Degree
21,41,10,6,7,7,Male,Degree
27,36,6,5,10,5,Male,Degree
20,17,10,4,5,8,Female,Degree
22,27,9,5,10,8,Male,Degree
19,22,8,9,5,4,Male,Degree
22,21,12,5,5,8,Male,Degree
25,18,13,6,10,9,Female,Degree
24,21,11,6,6,10,Male,Degree
22,18,10,5,7,9,Female,Degree
23,33,10,6,9,7,Male,High school
23,27,13,5,7,7,Male,Degree
18,42,9,6,7,8,Male,Degree
26,19,13,6,8,9,Male,High school
23,24,15,5,6,6,Male,Degree
26,14,10,6,7,8,Female,Degree
26,20,13,5,5,7,Female,High school
19,28,6,6,8,10,Female,Degree
20,32,8,5,7,7,Male,Degree
33,41,7,4,5,8,Male,Pre-U
28,27,8,6,6,5,Female,Degree
22,39,9,6,3,4,Female,Degree
17,20,8,5,6,3,Male,Degree
20,26,11,7,4,6,Male,Pre-U
21,23,11,4,6,8,Female,Degree
17,30,11,6,6,6,Male,Degree
35,26,8,7,3,6,Male,Degree
24,14,5,4,8,10,Male,Pre-U
36,22,12,7,2,5,Female,High school
21,29,9,5,5,10,Male,Degree
25,38,7,5,8,10,Male,High school
32,34,5,5,7,5,Male,Degree
25,37,13,4,10,7,Male,High school
19,30,13,4,10,3,Female,Degree
24,47,10,7,6,10,Female,Degree
21,35,6,5,7,3,Female,Degree
22,12,8,4,8,7,Female,Degree
25,37,7,6,8,7,Male,Degree
40,31,9,5,2,8,Male,Degree
21,36,16,6,7,6,Female,Degree
29,18,12,4,5,8,Male,Degree
22,27,16,6,9,3,Female,Degree
24,22,5,7,5,8,Male,High school
17,19,10,4,6,7,Female,Pre-U
21,40,9,6,7,10,Male,Degree
21,27,8,6,4,6,Female,Pre-U
24,31,13,5,7,4,Female,Degree
28,32,15,6,8,6,Female,Degree
29,29,11,6,6,7,Male,Degree
31,29,8,6,7,9,Female,Degree
21,20,8,4,10,3,Female,High school
24,21,3,6,8,7,Male,Degree
25,29,7,7,6,4,Male,Degree
31,28,11,5,4,4,Female,Degree
28,30,7,6,3,8,Male,Degree
24,30,16,7,6,8,Female,High school
21,19,13,7,6,6,Male,Degree
25,21,3,5,6,9,Male,Degree
33,41,10,6,6,9,Male,Degree
17,19,10,6,5,5,Male,Degree
25,23,8,6,8,7,Male,Degree
30,43,8,5,8,5,Male,High school
28,33,6,6,9,9,Female,Degree
17,44,15,5,9,5,Female,Degree
21,1,7,8,4,8,Female,Degree
28,42,12,6,10,6,Female,High school
24,36,8,5,7,8,Female,Degree
25,43,9,4,7,8,Male,Degree
17,21,13,8,6,6,Female,Degree
23,34,9,4,9,3,Male,Degree
22,37,10,5,7,3,Male,High school
32,31,9,6,7,9,Male,Degree
32,10,8,4,4,10,Male,Degree
22,38,13,7,8,7,Female,High school
19,34,7,5,7,10,Male,Degree
24,42,12,6,7,10,Male,High school
24,28,14,5,5,6,Male,Degree
27,35,7,6,7,9,Female,High school
25,23,8,5,9,7,Male,High school
19,30,10,7,10,5,Female,Degree
24,20,7,5,8,4,Male,Degree
17,6,9,6,6,6,Female,Pre-U
22,30,4,7,10,5,Male,Degree
31,21,9,6,1,8,Male,Degree
24,19,3,4,10,7,Female,Degree
17,50,8,4,4,6,Female,High school
20,19,15,6,7,7,Female,High school
24,20,12,5,6,7,Female,Postgraduates
25,44,11,6,8,8,Male,Pre-U
25,34,12,4,9,9,Male,Degree
24,30,13,4,9,8,Male,Degree
34,31,4,6,8,9,Male,Degree
20,26,9,6,7,6,Male,Degree
27,41,12,6,9,10,Male,High school
27,35,9,6,5,6,Male,Degree
22,42,13,6,6,7,Male,Degree
35,48,8,6,8,6,Female,Pre-U
27,35,6,6,7,3,Male,Pre-U
28,28,11,6,5,3,Female,Degree
22,30,10,6,10,6,Female,Pre-U
33,38,10,6,7,3,Male,Pre-U
21,48,8,7,6,4,Male,Degree
22,40,11,5,4,9,Male,High school
25,14,9,5,9,8,Female,Degree
23,32,10,6,8,7,Female,Degree
26,33,12,6,6,5,Female,Degree
22,33,14,4,6,10,Male,High school
28,44,10,7,7,9,Female,High school
25,17,12,5,7,5,Male,High school
24,25,6,6,6,5,Female,Degree
22,38,12,7,5,8,Female,Degree
23,42,10,6,5,7,Female,Pre-U
26,23,10,4,6,6,Male,Degree
25,29,10,8,8,7,Female,Degree
30,26,4,7,4,5,Female,Degree
25,40,16,6,4,4,Female,Degree
29,33,9,5,7,7,Female,Degree
25,40,16,3,9,8,Female,Degree
30,41,10,4,6,5,Female,Degree
28,39,7,6,6,6,Male,High school
32,14,13,6,7,5,Male,High school
31,25,12,5,3,7,Female,Degree
27,40,3,7,4,7,Male,Degree
23,17,10,6,6,9,Male,Degree
24,35,9,6,9,8,Female,Pre-U
24,25,13,7,8,9,Male,Degree
22,42,4,7,6,5,Male,Degree
23,47,8,6,8,6,Male,Degree
19,28,9,7,6,7,Female,Degree
25,46,6,5,9,5,Female,Degree
23,48,5,4,5,9,Female,High school
29,31,14,7,8,6,Male,Degree
27,33,11,6,5,10,Male,Degree
22,28,8,5,4,7,Female,Degree
21,44,6,6,8,6,Female,Degree
32,31,8,3,9,8,Male,Degree
26,37,12,5,6,8,Female,Degree
19,22,11,6,7,4,Male,Degree
23,29,9,6,6,8,Male,Degree
30,37,10,7,7,8,Female,Degree
20,36,11,6,6,6,Male,Pre-U
22,25,13,6,7,6,Male,Degree
24,37,11,5,3,8,Male,Pre-U
26,11,10,5,7,9,Male,Degree
28,31,9,4,7,5,Female,Degree
27,50,13,5,6,6,Male,High school
19,38,6,6,4,7,Male,Pre-U
22,45,8,6,6,9,Male,High school
29,36,8,5,7,6,Male,High school
17,36,9,7,9,8,Female,Degree
31,33,11,6,10,7,Female,Degree
25,38,11,5,7,5,Male,Degree
23,34,9,5,8,9,Female,High school
26,25,8,7,9,6,Female,High school
24,15,8,5,6,7,Female,High school
33,26,7,7,4,10,Male,Degree
22,39,12,7,7,3,Female,High school
23,28,12,7,6,9,Female,Degree
29,23,7,7,8,8,Male,Degree
23,46,13,4,5,9,Female,Degree
25,44,7,6,1,4,Female,Degree
22,25,11,7,6,9,Female,High school
28,38,8,4,6,10,Male,High school
26,43,12,6,6,4,Female,Degree
28,29,12,6,9,10,Male,Postgraduates
22,23,9,5,6,3,Female,Degree
18,16,5,3,9,6,Male,Degree
22,26,5,7,4,8,Female,High school
21,40,13,8,5,10,Male,Pre-U
29,30,7,6,7,4,Female,High school
26,34,13,5,4,4,Male,High school
22,22,9,6,6,10,Male,Degree
26,38,11,7,8,9,Female,Degree
29,18,7,6,3,3,Male,Degree
27,31,9,5,8,7,Male,High school
29,28,8,5,8,5,Female,Degree
18,28,5,5,5,5,Female,Degree
29,29,13,4,4,6,Female,Degree
20,36,8,6,8,4,Female,High school
17,22,11,6,2,8,Female,High school
24,25,7,5,9,7,Male,Degree
26,30,11,5,7,7,Female,Degree
34,34,11,4,10,7,Female,High school
26,26,7,6,7,5,Female,Degree
35,29,11,6,7,6,Male,Degree
23,49,7,3,5,3,Female,High school
28,21,12,6,6,8,Male,Degree
24,37,10,6,4,8,Female,Degree
28,36,12,5,7,8,Male,Degree
26,39,14,7,7,5,Female,Degree
25,28,8,5,6,7,Female,Degree
28,47,12,4,9,7,Female,Postgraduates
21,30,11,6,6,7,Female,Degree
28,30,9,6,9,8,Female,Degree
29,8,11,6,6,7,Female,Degree
20,35,6,6,6,8,Female,Degree
19,38,9,4,6,8,Female,Degree
21,29,9,5,5,6,Female,High school
25,47,14,6,2,7,Male,Degree
27,35,4,5,5,6,Male,Degree
20,46,6,6,8,10,Male,Degree
27,18,6,7,7,9,Male,Degree
17,36,7,3,6,3,Male,Pre-U
24,37,12,6,6,4,Male,Degree
31,23,12,8,6,9,Female,Degree
27,35,5,7,10,9,Male,Degree
28,35,5,8,9,6,Male,Degree
27,29,9,4,6,5,Male,Pre-U
34,14,8,5,9,8,Female,Degree
24,49,15,4,4,6,Female,Pre-U
36,27,7,4,6,6,Male,Degree
27,18,4,5,6,7,Female,High school
22,20,8,3,8,4,Female,Degree
31,29,10,4,6,7,Male,Pre-U
26,14,16,6,7,7,Male,Degree
17,35,11,5,8,6,Male,Degree
34,19,10,4,6,10,Female,Pre-U
17,19,4,5,6,9,Male,Degree
21,23,8,6,5,7,Male,Pre-U
18,30,11,4,5,8,Female,Pre-U
31,36,13,5,6,8,Male,Pre-U
24,37,13,4,8,5,Female,Degree
30,17,8,5,5,6,Male,Degree
25,14,12,6,6,9,Male,Degree
30,41,11,8,3,9,Female,Degree
37,33,12,8,8,7,Female,Degree
30,36,11,5,6,5,Female,Degree
24,21,3,4,9,7,Female,Degree
22,33,14,4,9,6,Female,High school
19,43,9,6,5,4,Female,Degree
24,29,8,5,7,5,Female,Pre-U
25,30,13,5,4,6,Male,Pre-U
24,26,12,5,8,4,Male,Degree
29,20,12,6,6,8,Male,Degree
27,22,10,5,6,8,Male,Degree
31,30,11,4,5,5,Female,Degree
33,27,13,6,8,6,Female,Degree
21,5,4,7,2,6,Female,Degree
24,34,8,5,5,3,Female,Degree
27,50,11,4,7,9,Male,Degree
33,29,9,4,6,7,Male,Degree
25,38,7,4,7,9,Male,Degree
18,30,8,5,3,5,Female,Pre-U
29,30,7,6,4,5,Female,Degree
29,27,8,5,9,6,Female,Degree
27,20,4,7,6,8,Female,High school
32,41,9,6,7,6,Female,Degree
23,11,10,6,7,10,Female,Degree
17,13,8,6,9,10,Male,Degree
22,41,15,5,5,8,Female,Degree
20,27,10,6,8,6,Male,Degree
21,37,9,5,7,7,Male,Degree
20,36,10,6,9,5,Male,High school
23,34,11,6,4,6,Male,Degree
21,18,5,6,10,7,Male,High school
18,28,9,4,7,4,Male,Degree
26,3,8,6,10,10,Male,Degree
19,40,12,7,9,7,Male,Degree
32,20,7,6,7,5,Female,Pre-U
18,25,9,4,3,6,Male,Pre-U
17,41,11,6,8,8,Male,Postgraduates
29,18,5,5,8,7,Male,Degree
26,22,8,5,7,7,Male,Degree
32,18,11,5,9,4,Male,Degree
25,30,9,5,8,3,Female,Degree
25,21,8,5,7,3,Male,High school
32,22,11,2,5,8,Male,Degree
19,21,13,6,4,7,Female,Pre-U
20,44,11,4,8,4,Male,High school
17,34,14,4,7,7,Male,High school
27,32,11,7,4,8,Female,Degree
19,35,9,6,6,3,Female,Degree
25,12,8,5,6,7,Male,Degree
33,31,3,5,9,6,Male,Degree
26,47,9,5,9,10,Male,Degree
27,17,6,6,6,10,Female,Degree
17,39,14,6,8,4,Male,Degree
19,35,10,5,5,6,Female,Degree
19,23,11,5,7,7,Male,Degree
24,39,11,5,3,4,Male,Pre-U
17,25,6,5,6,7,Male,Degree
21,20,11,4,6,6,Male,Pre-U
30,18,7,5,5,7,Male,Degree
17,45,11,6,7,5,Female,Postgraduates
17,26,8,5,9,6,Male,Degree
25,23,12,6,2,5,Male,Degree
17,21,4,6,8,3,Female,Pre-U
28,38,9,6,7,8,Female,Degree
19,33,10,4,6,6,Female,Degree
26,19,10,7,10,8,Female,Degree
34,23,2,7,8,5,Female,Degree
24,34,9,7,3,9,Male,Degree
27,32,11,6,8,9,Male,Degree
20,31,8,6,9,8,Male,Degree
23,39,12,6,5,5,Male,Degree
29,40,9,4,8,5,Female,High school
23,45,11,3,6,10,Female,Degree
28,40,13,6,7,6,Female,Degree
33,32,11,6,5,6,Female,Degree
20,39,9,5,5,3,Female,Degree
29,22,12,4,8,5,Female,Degree
25,50,15,5,5,6,Female,Pre-U
31,20,9,8,6,8,Female,Degree
24,21,5,6,8,4,Female,Degree
23,25,6,6,7,7,Male,High school
35,40,8,6,3,6,Male,Degree
26,19,7,5,5,5,Female,High school
33,22,12,6,5,6,Female,Degree
17,26,8,6,7,6,Female,Degree
24,29,9,5,8,7,Female,Degree
26,26,6,4,8,5,Male,Degree
21,50,10,6,5,7,Female,Degree
33,29,9,5,5,3,Male,High school
21,37,9,5,5,7,Female,Degree
26,20,12,5,7,9,Female,High school
22,20,6,5,5,6,Male,Degree
23,30,11,5,6,7,Female,Pre-U
21,36,10,4,8,6,Female,Degree
21,31,8,5,8,6,Male,Degree
21,41,8,7,6,9,Female,Degree
24,28,8,5,7,7,Male,Degree
31,35,10,5,5,10,Female,Degree
21,13,13,6,9,9,Male,High school
19,32,14,5,2,7,Male,Degree
26,21,6,5,10,5,Male,Degree
27,32,6,5,7,7,Female,High school
38,31,5,6,10,6,Female,Degree
22,37,10,7,8,7,Male,Degree
28,33,16,6,8,5,Male,High school
20,14,6,3,6,9,Female,Degree
22,27,9,5,5,6,Male,Degree
28,50,13,5,6,7,Male,Degree
23,43,5,4,6,5,Female,Degree
26,22,16,6,6,8,Female,Degree
27,34,9,6,7,7,Female,High school
30,23,11,6,6,6,Male,Degree
23,28,10,5,6,6,Female,Degree
39,17,9,7,6,4,Male,Degree
32,7,8,3,4,5,Male,Degree
18,16,14,5,5,8,Male,Degree
39,42,3,4,8,5,Female,Degree
27,37,8,5,9,7,Male,Degree
30,19,8,4,7,5,Female,Degree
28,33,13,7,7,6,Male,Degree
24,35,6,4,5,6,Female,High school
24,34,13,7,8,8,Male,High school
17,48,9,5,10,6,Female,Degree
24,40,10,5,10,6,Male,Degree
19,20,9,8,7,5,Female,Degree
27,23,11,7,7,7,Female,High school
28,36,11,5,8,6,Male,Postgraduates
26,31,12,4,7,8,Male,High school
37,34,10,5,6,10,Female,Pre-U
